192.168.1.160,36550,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4209,4209,4209,0,22954,22954,22954,22954,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,39552,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,100901,100901,100901,0,119026,119026,119026,119026,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,45755,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,5,5,5,0,102663,102663,102663,0,120923,120923,120923,120923,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,45868,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16459,16459,16459,0,16957,16957,16957,16957,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,43396,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,9,9,9,0,4371,4371,4371,0,22811,22811,22811,22811,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,38068,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4352,4352,4352,0,22621,22621,22621,22621,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,55552,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4753,4753,4753,0,23302,23302,23302,23302,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,53043,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,103466,103466,103466,0,121842,121842,121842,121842,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,43776,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4485,4485,4485,0,23061,23061,23061,23061,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,52056,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16633,16633,16633,0,17086,17086,17086,17086,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,51946,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,5029,5029,5029,0,22909,22909,22909,22909,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,50857,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,5094,5094,5094,0,23563,23563,23563,23563,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,59480,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16777,16777,16777,0,17273,17273,17273,17273,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,53811,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,5,5,5,0,275352,275352,275352,0,398922,398922,398922,398922,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,53428,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,103121,103121,103121,0,121448,121448,121448,121448,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,34992,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,5154,5154,5154,0,23467,23467,23467,23467,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,54013,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4460,4460,4460,0,22782,22782,22782,22782,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,60174,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4155,4155,4155,0,22571,22571,22571,22571,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,44665,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,5152,5152,5152,0,23494,23494,23494,23494,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,33511,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,8,8,8,0,4574,4574,4574,0,22943,22943,22943,22943,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,40732,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4827,4827,4827,0,23086,23086,23086,23086,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,57549,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,245485,245485,245485,0,246107,246107,246107,246107,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,55773,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,20,20,20,0,3871,3871,3871,0,22491,22491,22491,22491,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,58417,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4447,4447,4447,0,22734,22734,22734,22734,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,45326,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,2,2,2,0,200781,200781,200781,0,219512,219512,219512,219512,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,36699,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16993,16993,16993,0,17425,17425,17425,17425,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,38889,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4516,4516,4516,0,23031,23031,23031,23031,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,34876,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,6,6,6,0,4962,4962,4962,0,23006,23006,23006,23006,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,38633,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,99344,99344,99344,0,120371,120371,120371,120371,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,43278,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,2,2,2,0,16208,16208,16208,0,16835,16835,16835,16835,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,55574,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,201060,201060,201060,0,219020,219020,219020,219020,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,38344,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,6,6,6,0,16543,16543,16543,0,17171,17171,17171,17171,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,42964,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4857,4857,4857,0,22666,22666,22666,22666,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,60569,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,70575,70575,70575,0,93573,93573,93573,93573,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,57780,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,100792,100792,100792,0,118970,118970,118970,118970,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,49918,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,6,6,6,0,4649,4649,4649,0,23032,23032,23032,23032,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,51186,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4420,4420,4420,0,22775,22775,22775,22775,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,57421,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,114733,114733,114733,0,115161,115161,115161,115161,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,34739,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16829,16829,16829,0,17433,17433,17433,17433,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,43147,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4935,4935,4935,0,23467,23467,23467,23467,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,53212,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4246,4246,4246,0,120462,120462,120462,120462,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,33117,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,16831,16831,16831,0,17435,17435,17435,17435,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,53860,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,4694,4694,4694,0,22979,22979,22979,22979,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,34244,192.168.1.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4254,4254,4254,0,22828,22828,22828,22828,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,37920,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,3774,3774,3774,0,22870,22870,22870,22870,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,46287,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,3,3,3,0,101578,101578,101578,0,119465,119465,119465,119465,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
192.168.1.160,51587,192.168.57.1,53,17,2,112,2,193,56,56,56,0,72,96,121,34,4,4,4,0,4908,4908,4908,0,23011,23011,23011,23011,0,0,0,0,0,2,112,2,193,0,0,0,0,48,40,DNS
131.202.240.150,49498,216.58.219.238,80,6,6,757,5,1049,52,126,489,177,52,209,833,348,3170,28899,57505,27281,29843,30342,30842,706,20142303,25572,45986,86698,35257,9998131,10002172,10006214,5715,2,252,1,349,1,1,0,0,320,268,HTTP
192.168.1.160,53814,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13465,28540,12845,9408,15949,19228,5664,67326,67326,67326,67326,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53820,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13164,25416,11684,6781,15405,19751,7468,65824,65824,65824,65824,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53822,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13051,25382,11592,6701,15258,20263,7446,65255,65255,65255,65255,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53828,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12942,25576,11579,6712,15123,20261,7343,64712,64712,64712,64712,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53830,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13216,27105,11983,7622,15894,20233,7166,66083,66083,66083,66083,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53836,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13488,26548,12046,7216,15762,20303,7405,67441,67441,67441,67441,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53838,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,34680,133617,56085,18737,51117,115059,55376,173402,173402,173402,173402,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53844,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,34207,119490,49259,8774,17351,23879,7758,171035,171035,171035,171035,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53846,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,12661,24000,11172,5319,14520,19786,7996,63309,63309,63309,63309,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53852,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,15045,36020,14893,17176,18580,20062,1444,75228,75228,75228,75228,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53854,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13074,24962,11585,5468,15245,20658,8483,65374,65374,65374,65374,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53860,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13045,27168,12361,7528,15192,19450,6651,65229,65229,65229,65229,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53862,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13551,26477,12071,7543,15928,20782,7291,67757,67757,67757,67757,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53868,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,99,12809,25007,11359,5975,15234,20383,8035,64046,64046,64046,64046,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53870,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,42140,170375,72297,19021,63499,151007,75787,210701,210701,210701,210701,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53876,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,88,13564,26774,12006,7401,15815,21079,7363,67820,67820,67820,67820,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53878,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,14130,30681,13148,11537,17257,21181,5067,70654,70654,70654,70654,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53884,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,1,13346,27587,12600,8177,15774,19910,6588,66731,66731,66731,66731,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53886,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13291,25248,11774,6000,15655,22556,8614,66457,66457,66457,66457,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53892,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,14463,32031,14069,12786,17500,20817,4193,72318,72318,72318,72318,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53894,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13311,25784,11820,6515,15785,21218,8067,66557,66557,66557,66557,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53900,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13119,25938,11645,7092,15458,20423,7287,65596,65596,65596,65596,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53902,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13533,27598,12294,8649,15844,19563,6232,67665,67665,67665,67665,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53908,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12953,24721,11416,6420,14863,19716,7339,64769,64769,64769,64769,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53910,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,14458,27192,13480,6956,17462,26953,10037,72294,72294,72294,72294,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53916,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12940,25004,11507,5875,15160,20511,8072,64704,64704,64704,64704,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53918,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13344,26345,11905,7463,15585,20355,7069,66724,66724,66724,66724,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53924,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13126,25343,11627,6736,15313,19929,7435,65634,65634,65634,65634,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53926,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13026,26524,12214,6401,15334,19945,7737,65130,65130,65130,65130,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53932,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13212,26742,11837,7174,15904,20501,7564,66064,66064,66064,66064,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53934,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12931,25489,11525,6805,15030,20337,7222,64655,64655,64655,64655,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53940,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,14355,31064,13363,11599,17323,20763,4990,71778,71778,71778,71778,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53942,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13220,25427,11697,6177,15361,20242,7959,66101,66101,66101,66101,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53948,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13078,26642,12275,7252,15112,19395,6816,65393,65393,65393,65393,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53950,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,14030,26724,12482,7917,16943,23191,8006,70151,70151,70151,70151,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53956,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,12929,23974,11341,5273,14860,19700,8303,64645,64645,64645,64645,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53958,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,12932,24554,11419,5126,14960,20769,8563,64660,64660,64660,64660,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53964,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,72,12942,26813,11748,8502,15417,19555,6027,64714,64714,64714,64714,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53966,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,10,12985,26873,12250,7522,15414,19444,6835,64927,64927,64927,64927,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53972,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13895,25922,12286,6756,16570,23426,8720,69476,69476,69476,69476,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53974,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13821,28976,12679,9532,16612,20638,6150,69107,69107,69107,69107,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53980,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13075,26032,11725,7011,15267,20235,7199,65375,65375,65375,65375,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53982,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13259,25899,11775,6965,15575,20017,7458,66296,66296,66296,66296,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53988,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13208,27069,12439,7787,15448,19644,6645,66042,66042,66042,66042,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53990,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,14063,31634,13780,11952,16969,19767,4354,70317,70317,70317,70317,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53996,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13263,26199,12365,7285,15670,20687,7308,66316,66316,66316,66316,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,53998,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13216,24674,12191,6236,15315,20695,7907,66084,66084,66084,66084,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54004,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,5,13814,26799,12362,7428,15431,20226,6976,69071,69071,69071,69071,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54006,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13754,28506,12482,9857,16565,20609,5850,68771,68771,68771,68771,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54012,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13000,25675,11623,6751,15267,20053,7393,65004,65004,65004,65004,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54014,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13752,27624,12404,8987,16264,20318,6316,68764,68764,68764,68764,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54020,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,1,13585,27135,12226,9014,16167,21012,6323,67926,67926,67926,67926,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54022,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12919,24841,11461,5658,14965,20039,8071,64599,64599,64599,64599,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54028,146.255.36.1,80,6,7,451,5,1894,52,64,131,29,52,378,1480,621,3,114967,648513,261559,3,167482,628475,307483,689807,689807,689807,689807,0,0,0,0,0,7,451,5,1894,1,1,0,0,372,268,HTTP
192.168.1.160,54030,146.255.36.1,80,6,7,451,5,1894,52,64,131,29,52,378,1492,627,3,138140,789690,319320,3,202414,770210,378645,828843,828843,828843,828843,0,0,0,0,0,7,451,5,1894,1,1,0,0,372,268,HTTP
192.168.1.160,54036,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,15661,38898,15937,18462,19979,20920,1326,78308,78308,78308,78308,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54038,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13336,24708,11708,5628,15653,22083,8797,66681,66681,66681,66681,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54044,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,66,14004,29476,12857,10730,17249,22286,5919,70023,70023,70023,70023,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54046,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,1,13110,25468,11669,6671,15405,20221,7577,65552,65552,65552,65552,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54052,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13355,27473,12122,8971,15809,19585,5932,66775,66775,66775,66775,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54054,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13402,27261,12149,7876,15818,20440,6909,67011,67011,67011,67011,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54060,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,12805,24685,11365,6289,14963,19971,7541,64028,64028,64028,64028,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54062,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13597,27343,12317,8008,15937,20828,6929,67986,67986,67986,67986,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54068,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,95,13110,25486,11589,6984,15167,19759,7104,65551,65551,65551,65551,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54070,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,49769,209379,89703,19864,76682,190118,98238,248847,248847,248847,248847,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54076,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13262,25892,11781,6631,15490,20420,7688,66310,66310,66310,66310,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54078,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13175,24909,11552,5982,15352,20763,8147,65877,65877,65877,65877,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54084,146.255.36.1,80,6,7,451,5,1894,52,64,131,29,52,378,1492,627,2,119830,679923,274532,3,175061,660464,323737,718985,718985,718985,718985,0,0,0,0,0,7,451,5,1894,1,1,0,0,372,268,HTTP
192.168.1.160,54086,146.255.36.1,80,6,7,451,5,1894,52,64,131,29,52,378,1492,627,4,46281,239544,95086,4,64907,220950,104427,277686,277686,277686,277686,0,0,0,0,0,7,451,5,1894,1,1,0,0,372,268,HTTP
192.168.1.160,54092,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,4,13425,27359,12154,7994,15801,20250,6783,67127,67127,67127,67127,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54094,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,2,13226,25477,12286,6175,15674,22499,8484,66132,66132,66132,66132,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54100,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,13520,28978,12948,9190,16147,19743,6026,67602,67602,67602,67602,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
192.168.1.160,54102,146.255.36.1,80,6,6,399,4,471,52,66,131,31,52,117,307,126,3,12703,23926,11195,5838,14736,19381,7708,63518,63518,63518,63518,0,0,0,0,0,6,399,4,471,1,1,0,0,320,216,HTTP
